onset	duration	trial_type	value	sample
6.031248172694566	1.0	NonTarget	1	1544
6.156248134822951	1.0	NonTarget	1	1576
6.281248096951335	1.0	NonTarget	1	1608
6.4062480590797195	1.0	NonTarget	1	1640
6.531248021208104	1.0	NonTarget	1	1672
6.656247983336489	1.0	NonTarget	1	1704
6.781247945464874	1.0	NonTarget	1	1736
6.906247907593259	1.0	NonTarget	1	1768
7.031247869721644	1.0	NonTarget	1	1800
7.156247831850028	1.0	NonTarget	1	1832
7.281247793978413	1.0	NonTarget	1	1864
7.406247756106798	1.0	Target	2	1896
7.531247718235183	1.0	NonTarget	1	1928
7.656247680363568	1.0	NonTarget	1	1960
7.7812476424919526	1.0	NonTarget	1	1992
7.906247604620337	1.0	NonTarget	1	2024
8.031247566748721	1.0	NonTarget	1	2056
8.156247528877106	1.0	NonTarget	1	2088
8.281247491005491	1.0	NonTarget	1	2120
8.406247453133876	1.0	NonTarget	1	2152
8.53124741526226	1.0	Target	2	2184
8.656247377390645	1.0	NonTarget	1	2216
8.78124733951903	1.0	NonTarget	1	2248
8.906247301647415	1.0	NonTarget	1	2280
14.031245748911191	1.0	NonTarget	1	3592
14.156245711039576	1.0	NonTarget	1	3624
14.28124567316796	1.0	NonTarget	1	3656
14.406245635296345	1.0	NonTarget	1	3688
14.53124559742473	1.0	Target	2	3720
14.656245559553115	1.0	NonTarget	1	3752
14.7812455216815	1.0	NonTarget	1	3784
14.906245483809885	1.0	NonTarget	1	3816
15.03124544593827	1.0	NonTarget	1	3848
15.156245408066654	1.0	NonTarget	1	3880
15.28124537019504	1.0	NonTarget	1	3912
15.406245332323424	1.0	NonTarget	1	3944
15.531245294451809	1.0	NonTarget	1	3976
15.656245256580194	1.0	Target	2	4008
15.781245218708579	1.0	NonTarget	1	4040
15.906245180836963	1.0	NonTarget	1	4072
16.031245142965346	1.0	NonTarget	1	4104
16.15624510509373	1.0	NonTarget	1	4136
16.281245067222116	1.0	NonTarget	1	4168
16.4062450293505	1.0	NonTarget	1	4200
16.531244991478886	1.0	NonTarget	1	4232
16.65624495360727	1.0	NonTarget	1	4264
16.781244915735655	1.0	NonTarget	1	4296
16.90624487786404	1.0	NonTarget	1	4328
22.031243325127818	1.0	NonTarget	1	5640
22.156243287256203	1.0	NonTarget	1	5672
22.281243249384588	1.0	NonTarget	1	5704
22.406243211512972	1.0	NonTarget	1	5736
22.531243173641357	1.0	NonTarget	1	5768
22.656243135769742	1.0	NonTarget	1	5800
22.781243097898127	1.0	Target	2	5832
22.90624306002651	1.0	NonTarget	1	5864
23.031243022154896	1.0	NonTarget	1	5896
23.15624298428328	1.0	NonTarget	1	5928
